"Water Control Zone","Station","Dates","Sample No","Depth","5-day Biochemical Oxygen Demand (mg/L)","Ammonia Nitrogen (mg/L)","Chlorophyll-a (μg/L)","Dissolved Oxygen (%saturation)","Dissolved Oxygen (mg/L)","E. coli (cfu/100mL)","Faecal Coliforms (cfu/100mL)","Nitrate Nitrogen (mg/L)","Nitrite Nitrogen (mg/L)","Orthophosphate Phosphorus (mg/L)","pH","Phaeo-pigments (μg/L)","Salinity (psu)","Silica (mg/L)","Secchi Disc Depth (M)","Suspended Solids (mg/L)","Temperature (°C)","Total Inorganic Nitrogen (mg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Nitrogen (mg/L)","Total Phosphorus (mg/L)","Turbidity (NTU)","Unionised Ammonia (mg/L)","Volatile Suspended Solids (mg/L)"
"Mirs Bay","MM1","1997-03-14","1","Bottom Water","1.9","0.072","1.4","106","7.8","120","200","0.014","0.005","0.015","8.4","0.9","31.6","0.78","2.8","2.6","21.3","0.09","0.27","0.29","0.1","2.7","0.006","0.8"
"Mirs Bay","MM1","1997-05-21","1","Surface Water","2.4","0.032","15","105","7.1","2000","2800","<0.002","<0.002","0.009","8.1","20","30.3","0.14","1.5","5.4","26.3","0.04","1.1","1.1","0.05","4.6","0.002","2.5"
"Mirs Bay","MM1","1997-05-21","1","Middle Water","2.3","0.056","11","107","7.3","2200","3000","0.004","<0.002","0.007","8.1","13","30.3","0.2","1.5","6.2","26.3","0.06","0.89","0.9","0.05","4.6","0.004","3"
"Mirs Bay","MM1","1997-05-21","1","Bottom Water","2.3","0.014","10","107","7.3","1000","1300","0.005","0.002","0.007","8.2","11","30.3","0.35","1.5","1.6","26.3","0.02","0.89","0.9","0.06","4.6","0.001","0.6"
"Mirs Bay","MM1","1997-07-04","1","Surface Water","1.7","0.38","7.4","109","7.6","16000","24000","0.23","0.014","0.06","8.3","9.5","23.8","5.1","1.9","10","27.4","0.62","0.78","1.02","0.1","3.1","0.038","2.4"
"Mirs Bay","MM1","1997-07-04","1","Middle Water","1","0.1","1","93","6.4","1500","3300","0.051","0.004","0.021","8.4","3.6","33","1.6","1.9","4.2","24.4","0.16","0.84","0.9","0.05","2.2","0.009","1.2"
"Mirs Bay","MM1","1997-07-04","1","Bottom Water","0.6","0.1","0.3","59","4.1","180","340","0.024","0.004","0.018","8.3","2.7","33.9","1.3","1.9","5.9","22.9","0.13","0.78","0.81","0.05","2.5","0.008","1.2"
"Mirs Bay","MM1","1997-09-25","1","Surface Water","2.6","0.1","32","108","7.3","830","1800","0.033","0.003","0.015","8.2","6.5","27.8","0.26","1","4.7","27.1","0.14","0.74","0.78","0.09","18","0.008","1.8"
"Mirs Bay","MM1","1997-09-25","1","Middle Water","1.4","0.12","25","92","6.3","1300","2700","0.024","0.004","0.019","8.3","5.6","27.7","0.25","1","6.3","26.7","0.15","0.67","0.7","0.08","2.5","0.011","2.2"
"Mirs Bay","MM1","1997-09-25","1","Bottom Water","0.6","0.16","1.4","67","4.5","100","130","0.018","0.002","0.029","8.2","4.1","28.4","0.99","1","25","27","0.18","0.71","0.73","0.08","2.4","0.014","3.3"
"Mirs Bay","MM1","1997-11-24","1","Surface Water","1.6","0.14","10","89","6.3","2300","2800","0.015","0.004","0.027","8.1","0.8","31.6","1.1","3.5","2.8","23","0.16","1.4","1.42","0.06","3.8","0.007","1.1"
"Mirs Bay","MM1","1997-11-24","1","Middle Water","1.2","0.13","8.2","88","6.3","2400","2800","0.016","0.003","0.031","8.2","1.8","31.7","0.97","3.5","2.9","23","0.15","1.2","1.22","0.05","4","0.007","1"
"Mirs Bay","MM1","1997-11-24","1","Bottom Water","1.3","0.13","7.6","86","6.1","4400","4600","0.016","0.002","0.031","8.1","2.5","31.7","1","3.5","2.7","23","0.15","1.2","1.22","0.06","19.9","0.007","0.9"
"Mirs Bay","MM1","1998-01-16","1","Surface Water","0.7","0.21","4.7","87","6.6","570","860","0.024","0.002","0.025","8.2","<0.2","32.5","1","2.5","4","19","0.24","1.2","1.23","0.06","9.8","0.01","0.8"
"Mirs Bay","MM1","1998-01-16","1","Middle Water","0.8","0.19","2.8","86","6.5","780","1300","0.022","0.003","0.027","8.2","3.5","32.8","1","2.5","3.9","19.1","0.22","1.2","1.23","0.06","9.9","0.009","0.8"
"Mirs Bay","MM1","1998-01-16","1","Bottom Water","0.9","0.2","2.1","87","6.5","610","990","0.021","0.003","0.029","8.2","5.1","33.1","0.94","2.5","4.4","19.6","0.22","1","1.02","0.06","10.6","0.01","0.9"
"Mirs Bay","MM1","1998-03-27","1","Surface Water","0.7","0.31","4.3","96","7.1","44","64","0.061","0.006","0.044","8","<0.2","31.1","1.1","2.5","1.8","21.2","0.38","1.4","1.47","0.07","3.4","0.011","0.6"
"Mirs Bay","MM1","1998-03-27","1","Middle Water","0.4","0.19","2.9","96","7.4","42","63","0.038","0.004","0.044","8.1","1.1","31.7","0.99","2.5","1.8","19.2","0.23","1.2","1.24","0.05","3.2","0.006","0.5"
"Mirs Bay","MM1","1998-03-27","1","Bottom Water","0.5","0.14","2","92","7.1","17","33","0.02","0.002","0.018","8.1","3.4","31.9","0.9","2.5","2","18.3","0.16","1.3","1.32","0.04","4.4","0.004","0.5"
"Mirs Bay","MM1","1998-05-18","1","Surface Water","6.2","0.051","32","109","7.1","600","1200","<0.002","<0.002","0.006","8.1","4.3","29.3","0.39","1.7","17","28.7","0.06","1.3","1.3","0.11","4.1","0.004","6.8"
"Mirs Bay","MM1","1998-05-18","1","Middle Water","3.4","0.039","18","126","8.3","580","850","0.002","<0.002","0.009","8.1","5","29.6","0.34","1.7","5","28.5","0.04","1.1","1.1","0.08","4.2","0.003","2.4"
"Mirs Bay","MM1","1998-05-18","1","Bottom Water","0.8","0.076","5.2","92","6.1","50","82","0.004","<0.002","0.022","8.1","0.6","30","0.6","1.7","6","28","0.08","0.98","0.99","0.05","17.4","0.005","1"
"Mirs Bay","MM1","1998-07-29","1","Surface Water","4.1","0.084","14","141","8.9","9","84","<0.002","<0.002","0.02","8","1.8","31.6","0.17","1.2","4.2","30","0.09","0.89","0.89","0.07","5","0.006","1.9"
"Mirs Bay","MM1","1998-07-29","1","Middle Water","3.2","0.023","5.8","149","9.8","9","28","0.004","<0.002","0.016","8.1","6.3","32.2","0.2","1.2","4.6","27.8","0.03","0.74","0.75","0.08","4.6","0.001","1.6"
"Mirs Bay","MM1","1998-07-29","1","Bottom Water","3.2","0.011","7.4","114","7.9","7","31","<0.002","<0.002","0.01","8.1","2.2","34.2","0.21","1.2","4.6","23.9","0.02","0.62","0.62","0.12","4.8","0.001","1.6"
"Mirs Bay","MM1","1998-09-23","1","Surface Water","1.3","0.021","2","118","5.3","4","7","0.003","<0.002","0.006","8.2","0.4","30.4","0.13","2","1.1","29.1","0.03","0.73","0.74","0.03","2.3","0.002","0.5"
"Mirs Bay","MM1","1998-09-23","1","Middle Water","1.5","0.039","4.8","119","5.4","51","69","<0.002","<0.002","0.012","8.2","3.1","30.4","0.32","2","4.4","29.2","0.04","0.84","0.84","0.04","2","0.004","0.9"
"Mirs Bay","MM1","1998-09-23","1","Bottom Water","1.4","0.037","4.6","82","3.7","93","110","<0.002","<0.002","0.008","8.2","1.2","31.4","0.26","2","1.6","28.3","0.04","0.84","0.84","0.03","3.4","0.003","0.6"
"Mirs Bay","MM1","1998-11-02","1","Surface Water","2.5","0.2","5.8","159","7.6","7100","11000","0.011","<0.002","0.025","8.2","0.6","31.1","0.83","2.5","2.8","25.5","0.21","1","1.01","0.06","3","0.013","0.9"
"Mirs Bay","MM1","1998-11-02","1","Middle Water","2","0.15","5.2","116","5.5","1700","2000","0.008","<0.002","0.022","8.2","0.6","31.3","0.72","2.5","2.6","25.6","0.16","0.83","0.84","0.06","3.2","0.011","0.9"
"Mirs Bay","MM1","1998-11-02","1","Bottom Water","2.1","0.13","4.4","116","5.5","480","810","0.009","<0.002","0.02","8.2","1","31.4","0.71","2.5","2.6","25.6","0.14","0.79","0.8","0.06","3","0.009","0.7"
"Mirs Bay","MM1","1999-01-08","1","Surface Water","2.8","0.099","10","108","8.5","160","180","0.012","0.003","0.003","8.4","7.7","30.7","0.16","1.5","2.5","18.1","0.11","0.57","0.59","0.04","3.4","0.007","1.8"
"Mirs Bay","MM1","1999-01-08","1","Middle Water","2.9","0.12","13","116","9.1","360","460","0.01","<0.002","0.01","8.4","5.4","30.7","0.17","1.5","3","18","0.13","0.56","0.57","0.04","3.3","0.008","1.6"
"Mirs Bay","MM1","1999-01-08","1","Bottom Water","1.3","0.14","6.1","112","8.8","4000","5000","0.011","0.003","0.011","8.4","3.1","30.7","0.21","1.5","4.8","17.9","0.15","0.44","0.45","0.04","4.6","0.009","1.8"
"Mirs Bay","MM1","1999-03-03","1","Surface Water","3.1","0.16","3.2","114","8.2","11","37","0.03","0.006","0.007","8.4","2.3","31.5","1.4","1.5","2.5","22.5","0.2","0.4","0.44","0.05","3.2","0.015","1.6"
"Mirs Bay","MM1","1999-03-03","1","Middle Water","3","0.17","2.6","115","8.6","32","67","0.029","0.002","0.028","8.4","2.5","31.9","1.4","1.5","2.8","20.1","0.2","0.46","0.49","0.04","3.9","0.013","1.6"
"Mirs Bay","MM1","1999-03-03","1","Bottom Water","1.9","0.072","3.7","93","7","140","280","0.004","<0.002","0.017","8.4","<0.2","32.2","1.3","1.5","3.4","19.5","0.08","0.32","0.33","0.02","3.5","0.005","1.4"
"Mirs Bay","MM1","1999-05-14","1","Surface Water","3.5","<0.005","18","157","10.4","13","20","0.003","<0.002","0.005","8.7","2.5","31.8","0.18","1.5","6","27","0.01","0.42","0.43","0.03","4.6","0.001","2.5"
"Mirs Bay","MM1","1999-05-14","1","Middle Water","4.4","<0.005","17","176","11.8","36","47","0.003","<0.002","0.01","8.7","3.7","32","0.25","1.5","4.6","26.3","0.01","0.44","0.45","0.04","4.9","0.001","2.4"
"Mirs Bay","MM1","1999-05-14","1","Bottom Water","2.7","<0.005","45","171","11.8","57","75","0.003","<0.002","0.015","8.3","8","32.9","0.57","1.5","9.2","24.1","0.01","0.55","0.56","0.06","5.8","0.001","3.4"
"Mirs Bay","MM1","1999-06-03","1","Surface Water","2.5","0.012","9.6","155","9.7","3","18","0.014","0.005","<0.002","8.3","6.3","32.1","0.12","1","4.3","30.3","0.03","0.42","0.44","0.04","6.7","0.001","1.2"
"Mirs Bay","MM1","1999-06-03","1","Bottom Water","0.9","<0.005","4.6","106","7","5","13","0.008","0.003","0.012","8.2","2","32.5","0.21","1","5.9","27.7","0.02","0.29","0.3","<0.02","9","0.001","1.1"
"Mirs Bay","MM1","1999-07-21","1","Surface Water","2.5","<0.005","7.5","109","6.9","<1","2","0.003","<0.002","0.002","8.3","1.6","33","0.25","2.5","1","29.3","0.01","0.23","0.24","0.02","8.9","0.001","0.5"
"Mirs Bay","MM1","1999-07-21","1","Middle Water","2.4","<0.005","7.8","108","6.9","1","8","<0.002","<0.002","0.004","8.3","0.6","32.7","0.29","2.5","<0.5","28.7","0.01","0.36","0.36","0.02","8.7","0.001","<0.5"
"Mirs Bay","MM1","1999-07-21","1","Bottom Water","1.8","<0.005","7.6","81","5.6","14","29","<0.002","<0.002","0.01","7.9","2.2","34","0.84","2.5","1.2","24.3","0.01","0.34","0.34","0.03","12.1","0.001","0.9"
"Mirs Bay","MM1","1999-08-11","1","Surface Water","2.8","0.044","28","108","6.9","66","140","0.005","0.002","0.01","8.7","8.8","29.1","0.55","1.5","5.8","30.4","0.05","0.46","0.47","0.07","7.1","0.011","2.6"
"Mirs Bay","MM1","1999-08-11","1","Middle Water","1.4","0.1","14","85","5.4","60","180","0.01","0.008","0.018","8.6","6.6","29.5","0.95","1.5","3.8","30.2","0.12","0.5","0.52","0.04","6.3","0.023","1.3"
"Mirs Bay","MM1","1999-08-11","1","Bottom Water","0.4","0.16","3.6","20","1.3","11","34","0.024","0.03","0.038","8.4","<0.2","30.8","1.8","1.5","2.2","28.9","0.21","0.52","0.57","0.05","6.7","0.02","0.7"
"Mirs Bay","MM1","1999-09-29","1","Surface Water","0.6","0.14","3.5","62","4.2","160","330","0.065","0.019","0.025","8.3","2.1","28.2","0.95","1.3","4.4","26.8","0.22","0.32","0.4","0.04","7.6","0.015","1"
"Mirs Bay","MM1","1999-09-29","1","Middle Water","0.4","0.091","1.1","59","4","130","480","0.058","0.02","0.022","8.3","0.7","30.2","0.95","1.3","12","26.3","0.17","0.22","0.3","0.04","9.1","0.008","2.3"
"Mirs Bay","MM1","1999-09-29","1","Bottom Water","0.3","0.094","0.5","66","4.5","68","180","0.055","0.019","0.014","8.3","1.6","30.3","0.97","1.3","6.6","26.2","0.17","0.22","0.29","0.03","9.1","0.009","1.2"
"Mirs Bay","MM1","1999-10-13","1","Surface Water","0.5","0.021","5.1","133","8.6","100","300","0.009","<0.002","0.008","8.2","1.5","30.5","0.64","2","3.1","29.1","0.03","0.24","0.25","0.03","5.3","0.002","1.2"
"Mirs Bay","MM1","1999-10-13","1","Middle Water","0.3","0.034","5.9","143","9.3","76","290","0.01","<0.002","0.016","8.1","1.5","30.6","0.79","2","13","28.5","0.05","0.24","0.25","0.05","5.2","0.002","5.5"
"Mirs Bay","MM1","1999-10-13","1","Bottom Water","0.6","0.024","6.7","133","8.7","66","120","0.004","<0.002","0.013","8","2.6","30.8","0.87","2","8","28","0.03","0.23","0.24","0.04","6.8","0.001","2.5"
"Mirs Bay","MM1","1999-11-19","1","Surface Water","1.3","0.21","3.4","77","5.4","44","77","0.034","0.009","0.022","8","1.5","31.2","0.24","3","2.8","23.6","0.25","0.41","0.45","0.05","5.5","0.008","1.2"
"Mirs Bay","MM1","1999-11-19","1","Middle Water","0.9","0.14","1.9","89","6.3","96","80","0.02","<0.002","0.01","8","1.7","31.4","0.19","3","3.5","23.5","0.16","0.24","0.26","0.04","6.2","0.005","1.1"
"Mirs Bay","MM1","1999-11-19","1","Bottom Water","0.7","0.12","1.5","89","6.3","61","110","0.019","0.002","0.017","8","2.3","31.6","0.29","3","4.8","23.6","0.14","0.2","0.22","0.04","7.7","0.004","1.2"
"Mirs Bay","MM1","1999-12-10","1","Surface Water","1.1","0.35","4.8","74","5.7","92","120","0.054","0.009","0.036","7.8","2.1","31.3","0.83","1.8","2.6","19.3","0.41","0.57","0.63","0.06","6.1","0.006","0.7"
"Mirs Bay","MM1","1999-12-10","1","Middle Water","0.9","0.33","4.5","77","5.9","150","260","0.05","0.007","0.025","7.8","1.7","31.3","0.81","1.8","2.5","18.9","0.39","0.57","0.63","0.06","6.1","0.005","0.8"
"Mirs Bay","MM1","1999-12-10","1","Bottom Water","0.7","0.3","3.2","83","6.4","100","190","0.044","0.007","0.031","7.7","1.2","31.4","0.84","1.8","3.3","19","0.35","0.5","0.55","0.05","6.4","0.005","0.6"
"Mirs Bay","MM1","2000-01-05","1","Surface Water","3.5","0.13","2.4","105","8.2","140","250","0.011","<0.002","0.017","8.2","3.3","30.6","0.46","1.5","6.3","18.4","0.14","0.45","0.46","0.06","7.2","0.005","2"
"Mirs Bay","MM1","2000-01-05","1","Middle Water","3.3","0.12","1.3","109","8.6","63","120","0.012","<0.002","0.02","8.1","2.3","30.7","0.51","1.5","5.2","18","0.13","0.49","0.5","0.07","8.7","0.004","1.9"
"Mirs Bay","MM1","2000-01-05","1","Bottom Water","1.5","0.11","<0.2","109","8.6","160","250","0.011","0.002","0.016","8","7.2","30.7","0.61","1.5","64","18","0.12","0.69","0.7","0.07","29.1","0.003","7.8"
"Mirs Bay","MM1","2000-02-25","1","Surface Water","0.2","0.31","1.1","77","6.2","1500","1700","0.042","0.007","0.03","7.9","<0.2","31.1","0.89","2","6","16.8","0.36","0.5","0.55","0.06","7.9","0.006","1.3"
"Mirs Bay","MM1","2000-02-25","1","Middle Water","0.2","0.29","0.5","77","6.2","1300","1700","0.036","0.007","0.037","7.9","<0.2","31.1","0.85","2","4.9","16.8","0.33","0.49","0.53","0.06","8.1","0.006","1.2"
"Mirs Bay","MM1","2000-02-25","1","Bottom Water","0.2","0.3","1","77","6.2","800","1200","0.038","0.007","0.028","7.9","<0.2","31.1","0.8","2","7","16.8","0.35","0.5","0.55","0.05","7.8","0.006","2.6"
"Mirs Bay","MM1","2000-03-15","1","Surface Water","0.9","0.13","3.7","84","6.6","100","150","0.039","0.008","0.007","8.1","3.7","30.7","1.3","3","1.2","18.3","0.18","0.4","0.45","0.04","5.3","0.004","0.5"
"Mirs Bay","MM1","2000-03-15","1","Middle Water","1.4","0.11","2.3","82","6.6","130","220","0.04","0.005","0.009","8","2.7","30.9","1.3","3","1.8","17.2","0.16","0.34","0.39","0.03","7.7","0.003","0.5"
"Mirs Bay","MM1","2000-03-15","1","Bottom Water","1.2","0.096","1","80","6.4","75","120","0.041","0.004","0.012","8","2.3","31","1.2","3","11","16.9","0.14","0.3","0.35","0.04","14.7","0.002","1.4"
"Mirs Bay","MM1","2000-04-13","1","Surface Water","2.5","0.1","20","96","7.2","2800","3800","0.028","0.005","0.003","8.1","4.2","29.9","0.28","2.1","3.2","20.9","0.13","0.32","0.35","0.06","6.1","0.004","1.9"
"Mirs Bay","MM1","2000-04-13","1","Middle Water","3.2","0.11","26","108","8.1","3600","4400","0.031","0.006","0.007","8.1","5.5","29.9","0.27","2.1","3.8","20.8","0.15","0.42","0.46","0.05","6.2","0.005","1.9"
"Mirs Bay","MM1","2000-04-13","1","Bottom Water","1.5","0.067","5.6","106","8.1","150","200","0.009","0.005","0.007","8.1","1.1","30.7","0.34","2.1","1.8","19.9","0.08","0.2","0.21","0.02","5.4","0.002","1"
"Mirs Bay","MM1","2000-05-05","1","Surface Water","5.4","0.12","47","153","10.5","12","43","0.007","0.004","0.012","8.6","6","26.4","0.83","1","5.4","26.5","0.13","0.66","0.67","0.09","7.6","0.02","3.8"
"Mirs Bay","MM1","2000-05-05","1","Middle Water","6","0.14","4.6","140","10","45","91","0.029","0.006","0.01","8","0.6","30","1","1","2.7","23.5","0.18","0.21","0.25","0.03","6.2","0.006","1.3"
"Mirs Bay","MM1","2000-05-05","1","Bottom Water","0.2","0.26","1.1","93","6.7","91","130","0.022","0.005","0.031","8","1.5","30.7","1.5","1","7","22.9","0.29","0.37","0.4","0.05","6.1","0.009","1.1"
"Mirs Bay","MM1","2000-06-07","1","Surface Water","2.3","0.024","10","97","6.2","48","260","0.003","<0.002","0.008","8.2","2.3","31.2","0.1","2","3","29.5","0.03","0.26","0.27","0.04","5.9","0.002","1.7"
"Mirs Bay","MM1","2000-06-07","1","Middle Water","1.7","0.069","6.6","105","6.8","55","160","0.009","0.016","0.016","8.2","2.2","31.4","0.83","2","3.4","28.7","0.09","0.23","0.26","0.04","5.7","0.006","1.8"
"Mirs Bay","MM1","2000-06-07","1","Bottom Water","0.6","0.12","2.1","71","4.8","3","16","0.016","0.029","0.028","8.1","1.1","32.9","1.6","2","7.2","25.9","0.17","0.34","0.39","0.05","8.9","0.007","1.8"
"Mirs Bay","MM1","2000-07-05","1","Surface Water","4.3","0.073","44","119","7.4","2400","6300","<0.002","<0.002","0.009","8.4","7.7","29.1","0.19","1","4.4","31.8","0.08","0.52","0.52","0.06","7.4","0.011","3.4"
"Mirs Bay","MM1","2000-07-05","1","Middle Water","1.6","0.03","8.8","146","9.3","51","420","<0.002","<0.002","0.011","8.3","1.8","30.1","0.18","1","2","30.5","0.03","0.22","0.22","0.02","5.5","0.003","1.2"
"Mirs Bay","MM1","2000-07-05","1","Bottom Water","1.4","0.032","5.1","122","7.7","13","53","<0.002","<0.002","0.016","8.1","0.6","30.5","0.32","1","1.8","30.5","0.04","0.15","0.15","<0.02","6","0.003","0.8"
"Mirs Bay","MM1","2000-08-03","1","Surface Water","1.4","0.12","9.3","85","5.7","3800","6400","0.017","<0.002","0.008","8","<0.2","32.1","0.59","1","1.7","26.5","0.14","0.24","0.26","0.04","5.4","0.006","1.1"
"Mirs Bay","MM1","2000-08-03","1","Middle Water","0.9","0.085","5.2","89","6","310","740","0.02","0.006","0.016","8","1.2","33.1","0.72","1","2.2","25.6","0.11","0.26","0.29","0.04","5.5","0.004","0.9"
"Mirs Bay","MM1","2000-08-03","1","Bottom Water","1","0.12","5.6","69","4.7","290","820","0.026","0.008","0.035","8","2.4","33.7","1.1","1","5.3","24.5","0.15","0.27","0.3","0.05","6.2","0.005","1.4"
"Mirs Bay","MM1","2000-09-06","1","Surface Water","4.3","0.066","19","143","9.2","110","190","<0.002","<0.002","0.004","8.6","1.3","28.2","0.15","1","4.8","30.7","0.07","0.43","0.43","0.05","14.7","0.015","2.4"
"Mirs Bay","MM1","2000-09-06","1","Middle Water","3.2","0.039","3.2","137","8.9","1200","1600","0.002","0.003","0.01","8.6","<0.2","29.6","0.24","1","2.2","29","0.04","0.28","0.29","0.04","13.9","0.007","0.7"
"Mirs Bay","MM1","2000-09-06","1","Bottom Water","3","0.052","2.4","94","6.3","200","280","0.002","<0.002","0.01","8.2","<0.2","30.7","0.26","1","3.2","27.5","0.06","0.24","0.24","0.04","14.7","0.004","1"
"Mirs Bay","MM1","2000-10-11","1","Surface Water","2.8","0.053","27","127","8.2","340","400","0.002","<0.002","0.01","8.6","5.3","31","<0.05","1.5","6.2","29","0.06","0.4","0.4","0.06","15.5","0.011","3.4"
"Mirs Bay","MM1","2000-10-11","1","Middle Water","2.6","0.057","8.5","138","8.9","820","1000","<0.002","<0.002","0.004","8.6","2.3","31.2","0.1","1.5","7.1","29","0.06","0.44","0.44","0.06","15","0.012","2.7"
"Mirs Bay","MM1","2000-10-11","1","Bottom Water","2.7","0.055","20","134","8.7","800","1200","0.003","<0.002","0.009","8.5","6.6","31.4","0.12","1.5","7.5","28.9","0.06","0.43","0.44","0.07","19.4","0.01","2.2"
"Mirs Bay","MM1","2000-11-10","1","Surface Water","1.9","0.4","5.1","80","5.6","190","760","0.063","0.022","0.044","7.9","5","30.9","1.3","2","2.4","24.1","0.49","0.81","0.9","0.1","8","0.014","0.7"
"Mirs Bay","MM1","2000-11-10","1","Middle Water","1.2","0.16","5.1","83","5.9","660","1500","0.034","0.022","0.019","7.9","2.6","31.6","0.94","2","2.6","23.5","0.22","0.29","0.35","0.04","7.9","0.005","1.1"
"Mirs Bay","MM1","2000-11-10","1","Bottom Water","0.7","0.12","3.2","83","5.9","290","590","0.029","0.022","0.011","7.9","1.4","32","0.9","2","4.7","23.5","0.17","0.34","0.39","0.04","7.8","0.004","0.6"
"Mirs Bay","MM1","2000-12-07","1","Surface Water","3.6","0.066","21","111","8","94","230","<0.002","<0.002","0.002","8.2","<0.2","32","0.17","1","2.6","22.3","0.07","0.41","0.41","0.05","7.5","0.004","1.4"
"Mirs Bay","MM1","2000-12-07","1","Middle Water","0.9","0.075","9.8","111","8.1","98","160","0.004","0.003","0.014","8.2","1","32.4","0.2","1","1.3","21.7","0.08","0.31","0.32","0.03","6.8","0.004","0.7"
"Mirs Bay","MM1","2000-12-07","1","Bottom Water","0.8","0.09","3.7","103","7.5","76","130","0.006","0.003","0.015","8.1","1","32.5","0.41","1","2.8","21.7","0.1","0.29","0.3","0.03","7.3","0.004","0.6"
"Mirs Bay","MM1","2001-01-09","1","Surface Water","1.3","0.26","10","110","8.3","540","1200","0.03","<0.002","0.032","8.3","2.1","31.2","0.17","1","1.8","20.4","0.29","0.54","0.57","0.07","5.9","0.016","1.1"
"Mirs Bay","MM1","2001-01-09","1","Middle Water","1.1","0.27","3.6","116","8.7","230","550","0.02","<0.002","0.028","8.3","6.8","31.3","0.2","1","3.2","20.3","0.29","0.45","0.47","0.07","6.1","0.017","1.1"
"Mirs Bay","MM1","2001-01-09","1","Bottom Water","2.1","0.12","1.6","118","8.9","230","360","0.01","<0.002","0.016","8.3","10","31.5","0.18","1","2.8","19.9","0.13","0.24","0.25","0.04","7.3","0.007","0.9"
"Mirs Bay","MM1","2001-02-07","1","Surface Water","1.2","0.45","2.5","81","6.3","79","130","0.097","0.008","0.044","8.2","<0.2","30.8","1.1","2","2.9","18.8","0.56","0.6","0.71","0.07","9","0.022","0.8"
"Mirs Bay","MM1","2001-02-07","1","Middle Water","0.7","0.21","1.4","75","6","710","930","0.052","0.006","0.02","8.3","<0.2","31.8","0.85","2","2.1","16.8","0.27","0.37","0.43","0.05","8.3","0.011","0.9"
"Mirs Bay","MM1","2001-02-07","1","Bottom Water","0.5","0.18","0.7","76","6.1","87","150","0.035","0.005","0.02","8.3","0.8","31.9","0.89","2","4.3","16.6","0.22","0.29","0.33","0.03","10.6","0.009","1"
"Mirs Bay","MM1","2001-03-15","1","Surface Water","1.8","0.32","6.9","63","4.7","220","370","0.034","0.01","0.023","7.8","<0.2","31.6","1.2","2","3","20.1","0.36","0.58","0.62","0.08","8.5","0.007","0.8"
"Mirs Bay","MM1","2001-03-15","1","Middle Water","1.1","0.31","7.9","75","5.8","130","210","0.036","0.013","0.028","7.9","<0.2","31.9","1.3","2","2.3","18.5","0.36","0.44","0.49","0.07","11","0.007","0.7"
"Mirs Bay","MM1","2001-03-15","1","Bottom Water","0.9","0.13","2.2","68","5.3","63","110","0.021","0.016","0.011","7.8","<0.2","32.1","1.1","2","4.6","17.9","0.17","0.3","0.34","0.04","9.2","0.002","0.7"
