"Water Control Zone","Station","Dates","Sample No","Depth","5-day Biochemical Oxygen Demand (mg/L)","Ammonia Nitrogen (mg/L)","Chlorophyll-a (μg/L)","Dissolved Oxygen (%saturation)","Dissolved Oxygen (mg/L)","E. coli (cfu/100mL)","Faecal Coliforms (cfu/100mL)","Nitrate Nitrogen (mg/L)","Nitrite Nitrogen (mg/L)","Orthophosphate Phosphorus (mg/L)","pH","Phaeo-pigments (μg/L)","Salinity (psu)","Silica (mg/L)","Secchi Disc Depth (M)","Suspended Solids (mg/L)","Temperature (°C)","Total Inorganic Nitrogen (mg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Nitrogen (mg/L)","Total Phosphorus (mg/L)","Turbidity (NTU)","Unionised Ammonia (mg/L)","Volatile Suspended Solids (mg/L)"
"Deep Bay","DM2","2011-03-09","1","Surface Water","1.4","2.7","0.7","66","5.5","180","270","0.72","0.45","0.25","7.2","2.5","21.9","4.2","0.6","17","18.2","3.87","3.2","4.37","0.27","15.5","0.012","2.3"
"Deep Bay","DM2","2011-04-21","1","Surface Water","1.9","1.7","8.9","62","4.6","55","85","0.45","0.27","0.24","7.4","3.4","21.1","2.1","0.9","10","24.7","2.42","2.2","2.92","0.29","8.4","0.02","2.6"
"Deep Bay","DM2","2011-05-06","1","Surface Water","3.3","2.3","10","79","5.6","370","1100","0.51","0.35","0.35","7.2","3.8","17.2","6.2","0.6","13","28.1","3.16","2.8","3.66","0.41","11.1","0.027","3.8"
"Deep Bay","DM2","2011-06-03","1","Surface Water","2.9","0.66","11","93","6.3","5","35","0.42","0.14","0.22","7.8","5.2","22.4","3.7","0.6","12","29.4","1.22","1.2","1.76","0.29","19.9","0.024","3.2"
"Deep Bay","DM2","2011-07-04","1","Surface Water","2.3","2","7.9","55","4","740","1300","0.68","0.52","0.25","7.3","1.9","6.4","5.9","0.8","17","31.1","3.2","2.6","3.8","0.32","22","0.037","3"
"Deep Bay","DM2","2011-08-01","1","Surface Water","0.7","1.3","1.6","48","3.3","550","1700","0.58","0.31","0.21","7.4","1.3","16.3","6.1","0.9","16","29.7","2.19","1.6","2.49","0.25","18.5","0.026","3.2"
"Deep Bay","DM2","2011-09-01","1","Surface Water","1.3","0.83","4.6","62","4.2","110","220","0.64","0.42","0.24","7.5","3.1","18.1","5.2","0.6","19","30","1.89","1.2","2.26","0.29","14.2","0.018","3.2"
"Deep Bay","DM2","2011-10-17","1","Surface Water","2","1.7","4.4","56","4.1","3800","9100","2.2","0.33","0.26","7.4","2.6","17.2","6.1","1","20","26.3","4.23","2.2","4.73","0.32","14.6","0.029","3.4"
"Deep Bay","DM2","2011-11-11","1","Surface Water","1.2","1.6","2.6","77","5.9","2000","5100","0.71","0.29","0.25","7.5","0.5","20.5","3.6","1","6.1","22.7","2.6","2.1","3.1","0.29","6","0.02","1.4"
"Deep Bay","DM2","2011-12-10","1","Surface Water","1.9","0.26","4.8","83","6.8","61","78","0.77","0.18","0.1","8","1.1","26.7","0.18","1.5","4.9","17.2","1.21","0.58","1.53","0.14","3.8","0.007","1.6"
"Deep Bay","DM2","2012-01-14","1","Surface Water","1.3","2.3","1","63","5.4","740","860","1","0.42","0.25","7.1","1.7","23.3","4.7","0.8","13","16.1","3.72","3","4.42","0.3","12.2","0.007","2.2"
"Deep Bay","DM2","2012-02-10","1","Surface Water","0.8","1.2","1.3","84","7.3","84","110","1.4","0.37","0.21","7.3","1.1","23.9","3","1.2","6.5","15.3","2.97","1.5","3.27","0.25","4.8","0.005","1"
"Deep Bay","DM2","2012-03-12","1","Surface Water","0.7","0.96","2.2","71","6","73","100","0.98","0.22","0.16","7.1","1.8","24.1","3.5","1","19","16.4","2.16","1.3","2.5","0.18","8.5","0.003","2.4"
"Deep Bay","DM2","2012-04-25","1","Surface Water","1.3","1.1","2.6","92","6.9","180","320","1.5","0.35","0.17","7.2","0.8","14.5","6.9","1","14","25.6","2.95","1.6","3.45","0.21","12.8","0.01","2.2"
"Deep Bay","DM2","2012-05-10","1","Surface Water","1.3","1.4","5.4","93","6.6","30","78","1.4","0.44","0.22","7.2","1.4","9.3","7.7","1","9.6","30.7","3.24","1.7","3.54","0.26","13","0.02","2.1"
"Deep Bay","DM2","2012-06-07","1","Surface Water","0.4","0.63","4","74","5.1","12","25","1.1","0.25","0.14","7.1","1.4","15.7","5.4","0.9","15","30.2","1.98","0.96","2.31","0.17","13.5","0.007","2.5"
"Deep Bay","DM2","2012-07-12","1","Surface Water","4.1","7","31","68","5","25000","33000","0.93","0.71","0.38","7.1","15","1.8","16","1","33","31.5","8.64","8.7","10.34","0.52","28.6","0.075","9.3"
"Deep Bay","DM2","2012-08-02","1","Surface Water","1.5","1.5","3.6","71","4.9","2900","8000","0.89","0.42","0.18","7.4","1.1","9.3","13","0.5","8.1","32","2.81","1.6","2.91","0.22","26.6","0.037","2.8"
"Deep Bay","DM2","2012-09-03","1","Surface Water","1.7","0.71","3.2","58","4","130","280","1.1","0.66","0.21","7.4","2.3","14.9","8.8","0.9","27","30.5","2.47","1.1","2.86","0.25","30.1","0.014","3.8"
"Deep Bay","DM2","2012-10-05","1","Surface Water","1.2","0.66","1.9","71","5","72","100","1.3","0.4","0.22","7.5","0.5","20.6","8","0.9","45","27.5","2.36","1.2","2.9","0.29","26.7","0.011","5.8"
"Deep Bay","DM2","2012-11-15","1","Surface Water","2.2","0.86","1.5","75","5.6","310","650","1.4","0.41","0.18","7.4","3","22.4","6.7","0.8","85","24","2.67","1.4","3.21","0.32","61.3","0.009","9.7"
"Deep Bay","DM2","2012-12-15","1","Surface Water","1.4","1.4","5.5","69","5.5","1300","1700","0.99","0.39","0.15","7.3","2.5","22.7","5.4","0.6","23","20.6","2.78","1.7","3.08","0.2","20.3","0.01","2.8"
"Deep Bay","DM2","2013-01-09","1","Surface Water","11","1.3","200","172","14.5","1700","2400","1.1","0.41","0.034","8.1","31","23.4","1.4","1","46","16.8","2.81","2.3","3.81","0.22","31.9","0.045","14"
"Deep Bay","DM2","2013-02-02","1","Surface Water","4.1","2.4","11","41","3.3","1100","1300","0.6","0.28","0.15","7.2","10","20.9","3.6","1","100","20.9","3.28","3.5","4.38","0.38","93.7","0.015","13"
"Deep Bay","DM2","2013-03-18","1","Surface Water","1.4","0.36","11","60","4.6","190","350","1.1","0.11","0.11","7.3","11","21.2","3.6","0.5","30","22.7","1.57","0.93","2.14","0.23","30.8","0.003","6.2"
"Deep Bay","DM2","2013-04-12","1","Surface Water","0.8","0.86","0.6","69","5.6","850","1200","0.85","0.15","0.1","7.3","0.5","20.7","3.9","0.2","8.4","19.6","1.86","1.2","2.2","0.13","11.1","0.006","1.4"
"Deep Bay","DM2","2013-05-15","1","Surface Water","1.5","0.79","3.1","74","5.4","77","200","1.1","0.24","0.17","7.4","2.9","15.8","7.6","1","27","27.6","2.13","1.1","2.44","0.21","22.5","0.014","3.7"
"Deep Bay","DM2","2013-06-24","1","Surface Water","3.4","4.2","2.5","27","2","270000","630000","0.22","0.12","0.31","7.2","2.6","9.3","11","1","21","28.6","4.54","5.6","5.94","0.52","18.7","0.048","4.6"
"Deep Bay","DM2","2013-07-11","1","Surface Water","1.6","1.2","2.1","48","3.4","50","91","0.94","0.4","0.25","7.5","4.8","7.7","10","0.5","24","30.3","2.54","1.8","3.14","0.28","25.5","0.033","3.5"
"Deep Bay","DM2","2013-08-07","1","Surface Water","2.7","1.8","6.5","74","5.2","3200","7000","0.45","0.32","0.2","7.5","2","9","9.4","1","23","31.7","2.57","2.7","3.47","0.29","13.8","0.047","3.5"
"Deep Bay","DM2","2013-09-05","1","Surface Water","1.8","2.9","2.2","41","3.2","15000","38000","0.39","0.16","0.19","7.4","2.1","1.9","9.3","0.5","21","26.7","3.45","3.6","4.15","0.27","26.4","0.044","3.9"
"Deep Bay","DM2","2013-10-07","1","Surface Water","2.4","0.89","5.9","72","5.1","720","1800","0.63","0.34","0.2","7.7","3.2","20.2","6.9","0.8","40","27.1","1.86","1.3","2.27","0.24","28.4","0.025","6"
"Deep Bay","DM2","2013-11-06","1","Surface Water","1.7","0.73","3.4","63","4.6","1800","3300","0.8","0.27","0.18","7.9","3.7","22.5","3.6","1","24","24.6","1.8","1.1","2.17","0.21","13.2","0.025","4.2"
"Deep Bay","DM2","2013-12-11","1","Surface Water","4","6","5.7","37","3.1","210000","270000","1.6","0.75","0.33","7.1","5","14.6","12","0.5","22","19.7","8.35","6.9","9.25","0.46","19.9","0.027","4.3"
"Deep Bay","DM2","2014-01-02","1","Surface Water","3.5","2","5.5","50","4.3","2100","4400","0.78","0.36","0.18","7.3","4","24.3","5.4","1","37","15.4","3.14","2.2","3.34","0.24","29.6","0.01","4.9"
"Deep Bay","DM2","2014-02-19","1","Surface Water","6.7","1.1","31","77","6.8","140","270","1.8","0.16","0.13","7.6","28","24.3","3.8","1","41","14.5","3.06","1.8","3.76","0.24","30.7","0.009","8.1"
"Deep Bay","DM2","2014-03-19","1","Surface Water","1.7","0.71","2.1","57","4.4","2400","4800","1.2","0.1","0.12","7.3","4.6","25.8","4.6","1","27","20.3","2.01","1.1","2.4","0.17","23.6","0.005","3.8"
"Deep Bay","DM2","2014-04-02","1","Surface Water","2.5","1.5","1.8","42","3.4","1900","7300","1.1","0.16","0.11","7.5","2","13.3","5.5","0.7","31","21.3","2.76","2.2","3.46","0.18","19.5","0.019","3.9"
"Deep Bay","DM2","2014-05-02","1","Surface Water","0.8","1.2","2.6","68","5","110","270","0.99","0.22","0.17","7.6","<0.2","18.4","6.6","1","18","25.5","2.41","1.9","3.11","0.21","16","0.022","2.7"
"Deep Bay","DM2","2014-06-04","1","Surface Water","1.5","2.2","5.7","36","2.6","99","1200","0.59","0.57","0.26","7.5","4","5.6","9.9","1.5","14","31.2","3.36","3","4.16","0.33","14.6","0.058","3.2"
"Deep Bay","DM2","2014-07-11","1","Surface Water","2.8","2.7","9.2","46","3.3","2900","7000","0.46","0.27","0.26","7.3","8.3","7.3","10","1.4","19","31.9","3.43","2.9","3.63","0.37","18.8","0.047","5.2"
"Deep Bay","DM2","2014-08-08","1","Surface Water","1.9","2.8","8","51","3.6","7800","14000","0.52","0.43","0.26","7.5","4.8","6.9","11","1.5","16","31.8","3.75","3.9","4.85","0.41","40.2","0.076","4"
"Deep Bay","DM2","2014-09-10","1","Surface Water","1.6","0.85","2.2","62","4.2","90","330","0.94","0.51","0.18","7.4","3.8","16.2","7.9","2","15","31.1","2.3","1.1","2.55","0.4","13.5","0.018","1.5"
"Deep Bay","DM2","2014-10-23","1","Surface Water","1.9","0.33","9.7","81","5.6","36","81","1","0.23","0.15","7.9","4.6","22.4","4","1.5","16","27.4","1.56","0.79","2.02","0.18","10.8","0.013","2.9"
"Deep Bay","DM2","2014-11-07","1","Surface Water","2.3","0.69","6","70","5.2","76","150","1","0.31","0.19","7.6","3.3","22.1","5.9","1.3","29","24","2","1.1","2.41","0.27","18.8","0.011","3.6"
"Deep Bay","DM2","2014-12-06","1","Surface Water","1.4","0.78","7.7","81","6.6","100","210","0.64","0.17","0.19","7.7","2.1","24","2.9","0.8","13","18.4","1.59","1.3","2.11","0.23","10.3","0.01","2.2"
"Deep Bay","DM2","2015-01-19","1","Surface Water","3.9","0.48","23","51","4.3","3000","4600","1.1","0.12","0.12","7.6","5.6","24.8","3.9","0.7","36","16.6","1.7","1.3","2.52","0.18","17.4","0.005","6.5"
"Deep Bay","DM2","2015-02-07","1","Surface Water","2.9","0.48","14","71","6.1","160","230","1.3","0.092","0.12","7.5","8.1","22.3","6","2","44","16","1.87","1.2","2.59","0.21","18.5","0.004","6.8"
"Deep Bay","DM2","2015-03-05","1","Surface Water","1.2","0.28","2.3","87","7","90","240","1.1","0.054","0.11","7.5","4","24.3","2.6","0.8","47","19","1.43","0.66","1.81","0.19","24.4","0.003","5.7"
"Deep Bay","DM2","2015-04-25","1","Surface Water","2.3","1","9.8","92","6.8","190","430","0.82","0.16","0.17","7.4","8.5","20.6","3.8","1.2","16","24.8","1.98","1.5","2.48","0.26","14.3","0.013","3.2"
"Deep Bay","DM2","2015-05-09","1","Surface Water","1.3","0.37","5","64","4.5","16","62","1.5","0.17","0.1","7.6","3.1","16.2","5.3","1","18","28.8","2.04","0.79","2.46","0.14","14","0.01","2.8"
"Deep Bay","DM2","2015-06-13","1","Surface Water","5.7","1.7","52","88","6.4","370","910","0.47","1","0.27","7.7","31","4.2","16","1","59","31.2","3.17","3.2","4.67","0.56","41","0.076","4.3"
"Deep Bay","DM2","2015-07-18","1","Surface Water","1.4","0.94","2.9","57","3.9","630","1400","0.61","0.42","0.26","7.3","0.6","16.2","11","1","21","31.3","1.97","1.4","2.43","0.34","14.3","0.015","3.6"
"Deep Bay","DM2","2015-08-03","1","Surface Water","2.2","0.62","2.1","41","2.9","80","350","1","0.65","0.16","7.3","4.6","9.6","10","1.1","40","30.2","2.27","1","2.65","0.22","25.2","0.01","6"
"Deep Bay","DM2","2015-09-12","1","Surface Water","4.2","0.59","9.2","70","4.9","35","120","0.82","0.46","0.2","7.5","5.4","15.7","7","0.7","14","29.2","1.87","1.1","2.38","0.3","12.7","0.015","2.9"
"Deep Bay","DM2","2015-10-10","1","Surface Water","2.3","1.4","9.8","43","3.2","530","1100","0.57","0.39","0.3","7.5","4.9","8.9","8.7","0.8","17","27.3","2.36","2.9","3.86","0.39","12.8","0.027","3.6"
"Deep Bay","DM2","2015-11-07","1","Surface Water","2.8","1.8","11","67","4.8","4000","7400","0.79","0.49","0.35","7.5","6.8","19.9","8.4","0.8","27","26.4","3.08","3","4.28","0.46","18.3","0.032","5.2"
"Deep Bay","DM2","2015-12-05","1","Surface Water","3","1.3","10","75","6.1","12000","20000","1.2","0.38","0.24","7.6","4.4","16.3","5.6","0.7","61","21","2.88","2","3.58","0.33","27.1","0.021","8.5"
"Deep Bay","DM2","2016-01-11","1","Surface Water","3.2","0.77","21","85","7","2800","3800","0.72","0.28","0.17","8","7","20.3","1.9","1.5","19","19.5","1.77","1.7","2.7","0.26","11.8","0.026","5.4"
"Deep Bay","DM2","2016-02-03","1","Surface Water","1.9","0.51","3.8","38","3.4","12000","15000","0.75","0.14","0.11","7.1","2.7","21.6","4.1","0.9","29","14.8","1.4","1.1","1.99","0.22","17","0.001","5.6"
"Deep Bay","DM2","2016-03-16","1","Surface Water","2.2","1","11","64","5.7","980","1300","1.3","0.18","0.14","7.4","4.1","17.5","6.7","1","19","15.7","2.48","1.4","2.88","0.2","13.8","0.006","3.7"
"Deep Bay","DM2","2016-04-13","1","Surface Water","5.4","2","1.3","34","2.8","29000","45000","0.71","0.15","0.17","7","7.1","8.9","7.9","1","78","22.6","2.86","2.9","3.76","0.29","47.5","0.009","9.2"
"Deep Bay","DM2","2016-05-12","1","Surface Water","1.3","1.2","1.4","45","3.4","3200","5700","0.68","0.16","0.3","6.9","2.4","8.4","10","1","26","27.3","2.04","2","2.84","0.33","17.3","0.006","3.3"
"Deep Bay","DM2","2016-06-03","1","Surface Water","4.4","1.1","2.6","59","4.2","1200","3200","0.58","1","0.33","7.2","7.8","5.6","14","1.1","110","31.5","2.68","2.7","4.28","0.41","63.6","0.016","14"
"Deep Bay","DM2","2016-07-13","1","Surface Water","11","2.6","4.8","46","3.6","690000","1300000","0.011","<0.002","0.32","6.7","7.6","0.3","14","1","110","28","2.61","7.1","7.11","0.86","84.7","0.009","17"
"Deep Bay","DM2","2016-08-03","1","Surface Water","1.5","1.7","2.8","76","5.9","9500","37000","0.44","0.26","0.15","7.2","5.4","2.7","9.4","1.5","27","27.2","2.4","3.6","4.3","0.3","40.3","0.016","4.1"
"Deep Bay","DM2","2016-09-01","1","Surface Water","2","0.74","5.4","90","6.3","750","2300","0.59","0.26","0.21","7.3","4","12.1","8.6","1.4","12","30.6","1.59","1.6","2.45","0.39","24.5","0.012","2"
"Deep Bay","DM2","2016-10-08","1","Surface Water","4.6","1.7","19","53","3.9","7000","13000","0.84","0.48","0.27","7","7","10.2","15","1.3","41","29.2","3.02","2.9","4.22","0.38","19.7","0.012","7.4"
"Deep Bay","DM2","2016-11-02","1","Surface Water","2.8","0.97","4.9","100","7.4","900","2400","0.95","0.36","0.17","7.1","3.6","17.9","6.3","1.5","87","25.2","2.28","1.2","2.51","0.36","52.6","0.007","10"
"Deep Bay","DM2","2016-12-03","1","Surface Water","1.5","1.6","2.1","62","4.9","600","1600","0.96","0.33","0.2","7.6","0.3","19.7","7.8","1","13","21","2.89","1.9","3.19","0.27","9.1","0.021","2.3"
"Deep Bay","DM2","2017-01-07","1","Surface Water","4.6","2.7","22","52","4.2","15000","24000","0.48","0.38","0.23","7.3","7.7","13.1","6.6","1","31","22.5","3.56","4.8","5.66","0.44","17.5","0.023","6.2"
"Deep Bay","DM2","2017-02-01","1","Surface Water","2.4","0.78","9","62","5.1","630","920","1.2","0.2","0.16","7.3","5","22.2","4.9","1","44","19.2","2.18","1.2","2.6","0.26","40.2","0.005","5.4"
"Deep Bay","DM2","2017-03-06","1","Surface Water","3","0.81","20","85","6.8","620","970","1.1","0.24","0.13","7.6","6.1","17.9","4.6","1.5","34","20.7","2.15","1.3","2.64","0.26","13.4","0.012","5.2"
"Deep Bay","DM2","2017-04-08","1","Surface Water","5.3","1.4","25","74","5.6","700","1200","1.4","0.25","0.19","7.2","8.1","16.9","6.6","1.5","31","24.3","3.05","1.9","3.55","0.24","18.4","0.012","6.7"
"Deep Bay","DM2","2017-05-10","1","Surface Water","5.8","0.55","100","105","7.6","1300","4400","0.73","0.2","0.13","8","24","14.5","1.4","0.3","40","27.6","1.48","1.7","2.63","0.28","22.7","0.037","8.7"
"Deep Bay","DM2","2017-06-07","1","Surface Water","3.9","1.3","7","70","4.9","230","630","0.81","0.47","0.34","7.5","5.7","10.8","10","1","25","31.9","2.58","2.4","3.68","0.44","14.6","0.035","6"
"Deep Bay","DM2","2017-07-10","1","Surface Water","2","2","10","89","6.6","4000","7200","0.53","0.39","0.23","7.2","7.1","3.3","11","1","19","30.4","2.92","2.8","3.72","0.33","16.7","0.027","4"
"Deep Bay","DM2","2017-08-11","1","Surface Water","2.6","0.88","12","57","4.1","490","850","0.65","0.7","0.18","7.3","5.4","8.7","5.9","1.5","32","30.9","2.23","1.5","2.85","0.27","18.2","0.017","4.5"
"Deep Bay","DM2","2017-09-08","1","Surface Water","2.7","1.2","2.9","35","2.6","1800","4700","0.54","0.51","0.21","6.9","1","9.6","9.8","1","24","29.3","2.25","1.4","2.45","0.26","15.7","0.007","2.8"
"Deep Bay","DM2","2017-10-06","1","Surface Water","1.6","0.57","4.6","71","4.9","100","320","0.67","0.41","0.24","7.2","2.9","14.4","7.3","1.5","11","30.1","1.65","0.98","2.06","0.27","13.5","0.008","2.1"
"Deep Bay","DM2","2017-11-06","1","Surface Water","1","0.37","13","82","6","14","22","0.82","0.16","0.15","7.5","4.5","25","2","1.5","21","23.3","1.35","0.58","1.56","0.19","17.3","0.005","3"
"Deep Bay","DM2","2017-12-04","1","Surface Water","1.9","0.66","5.6","74","5.6","210","350","1.1","0.19","0.17","7.4","3.5","25.5","3.9","1","32","22.1","1.95","0.82","2.11","0.23","18","0.006","4"
"Deep Bay","DM2","2018-01-03","1","Surface Water","2.3","0.31","15","89","7.1","250","430","1.5","0.12","0.1","7.6","5.5","25.3","3","1.6","44","19.4","1.93","0.58","2.2","0.18","22.6","0.004","6.8"
"Deep Bay","DM2","2018-02-22","1","Surface Water","2.1","0.36","3","64","5.2","150","180","1.8","0.094","0.11","7","5.3","23.4","4.7","1.1","68","19","2.25","0.68","2.57","0.22","30.3","0.001","11"
"Deep Bay","DM2","2018-03-01","1","Surface Water","1.8","0.25","4.5","73","5.7","150","310","1.8","0.066","0.1","7","3.9","22.8","4.3","1","22","21.1","2.12","0.7","2.57","0.18","18.8","<0.001","3"
"Deep Bay","DM2","2018-04-11","1","Surface Water","3.2","0.21","9.1","88","6.5","78","160","1.5","0.065","0.077","7.6","8.9","20.1","3.5","1","18","24.3","1.78","0.68","2.25","0.18","28.3","0.004","4.5"
"Deep Bay","DM2","2018-05-09","1","Surface Water","2.2","0.75","6.5","99","7.5","7900","31000","1.4","0.18","0.14","7.3","5.8","9.7","2","1.5","29","27","2.33","1.3","2.88","0.23","20.8","0.009","8.1"
"Deep Bay","DM2","2018-06-15","1","Surface Water","1.6","0.75","4.2","40","2.9","2000","3600","0.82","0.55","0.19","6.9","3","10.9","7.2","0.9","23","28.4","2.12","1.2","2.57","0.2","13","0.004","3.1"
"Deep Bay","DM2","2018-07-04","1","Surface Water","4.2","0.96","2","66","4.9","7200","15000","1.1","1","0.25","7.3","8.1","4.8","17","1.3","92","29.7","3.06","1.8","3.9","0.36","66.2","0.015","12"
"Deep Bay","DM2","2018-08-01","1","Surface Water","2.4","0.3","2.7","47","3.3","110","190","0.71","0.89","0.17","7.2","4.2","11.3","11","1.5","27","31.3","1.9","0.64","2.24","0.31","23.7","0.004","4.3"
"Deep Bay","DM2","2018-09-10","1","Surface Water","2.1","0.59","1.6","68","4.9","930","2000","1","0.55","0.08","7.2","1.2","12","11","1.1","30","28.6","2.14","1.1","2.65","0.2","17.5","0.006","4.2"
"Deep Bay","DM2","2018-10-08","1","Surface Water","2.7","0.54","7.8","52","3.7","660","2100","1.7","0.39","0.16","7.4","5.9","17.3","8.8","1","39","27.6","2.63","0.91","3","0.24","43.2","0.01","10"
"Deep Bay","DM2","2018-11-07","1","Surface Water","0.9","0.36","2.8","71","5.1","18","67","1.5","0.12","0.15","7.5","2","22.3","5.5","1","26","25.9","1.98","0.57","2.19","0.19","12.2","0.005","4.8"
"Deep Bay","DM2","2018-12-08","1","Surface Water","1.4","0.32","1.6","60","4.7","140","280","1.7","0.14","0.2","7.3","3.1","20","7.4","1","46","21.6","2.16","0.8","2.64","0.26","22.1","0.003","5.1"
"Deep Bay","DM2","2019-01-09","1","Surface Water","1.2","0.36","2.4","75","6.1","140","180","1.8","0.079","0.13","7.4","3.1","23","4.8","1","32","18.6","2.24","0.77","2.65","0.18","12.7","0.003","5.7"
"Deep Bay","DM2","2019-02-23","1","Surface Water","1.7","0.35","4.5","65","5.1","100","280","1.6","0.095","0.14","7.3","7.3","18.7","4","1","110","21.7","2.05","0.97","2.67","0.31","59.5","0.003","13"
"Deep Bay","DM2","2019-03-08","1","Surface Water","0.9","0.43","0.9","72","5.8","4000","7100","1.3","0.073","0.13","7.6","0.9","18.7","3.8","1.1","45","20.3","1.8","0.78","2.15","0.15","20.4","0.005","8.5"
"Deep Bay","DM2","2019-04-24","1","Surface Water","2.7","0.91","14","74","5.5","2100","2700","1.1","0.23","0.15","7.7","6","10","2.7","0.9","48","28.1","2.24","1.7","3.03","0.25","29.4","0.032","11"
"Deep Bay","DM2","2019-05-23","1","Surface Water","1.5","0.18","8.4","83","6","1100","3000","1.2","0.11","0.12","7.8","6.5","13.6","1.1","1","47","28.1","1.49","0.6","1.91","0.2","30.7","0.008","7.3"
"Deep Bay","DM2","2019-06-24","1","Surface Water","2.1","0.49","2.4","75","5.5","150","170","1.2","0.67","0.23","7.5","4.8","5.5","13","1","37","30.1","2.36","0.92","2.79","0.27","30.3","0.011","5.6"
"Deep Bay","DM2","2019-07-19","1","Surface Water","1.6","<0.005","3.2","83","5.9","550","1100","1.2","0.094","0.071","8","1.9","5.5","7.9","1","9.4","32.6","1.3","0.41","1.7","0.09","18.2","<0.001","2.7"
"Deep Bay","DM2","2019-08-02","1","Surface Water","1.8","1.6","1.9","56","4.4","23000","56000","0.76","0.14","0.11","7.4","4.2","5.5","8.5","1","36","26.8","2.5","2","2.9","0.14","26.6","0.027","7.4"
"Deep Bay","DM2","2019-09-16","1","Surface Water","1.3","0.21","3.9","70","4.8","1800","9500","0.95","0.14","0.13","7.7","7","13.9","6.7","1.1","48","31","1.3","0.74","1.83","0.23","24.6","0.009","6.2"
"Deep Bay","DM2","2019-10-16","1","Surface Water","1","0.3","6.8","72","5.1","90","260","1.1","0.13","0.14","7.5","4.5","19.1","5.4","1","52","27.7","1.53","0.72","1.95","0.22","24.1","0.005","5.4"
"Deep Bay","DM2","2019-11-14","1","Surface Water","1.2","0.015","10","117","8.4","31","72","0.63","0.046","0.064","8","3.9","27.5","2","1.3","9.9","24.2","0.69","0.49","1.17","0.12","4.3","<0.001","3"
"Deep Bay","DM2","2019-12-14","1","Surface Water","1.1","0.21","7","88","6.9","150","370","1.2","0.055","0.096","8","7.5","24.7","3.1","1.1","47","19.8","1.47","0.71","1.97","0.13","37.1","0.007","5.6"
