"Water Control Zone","Station","Dates","Sample No","Depth","5-day Biochemical Oxygen Demand (mg/L)","Ammonia Nitrogen (mg/L)","Chlorophyll-a (μg/L)","Dissolved Oxygen (%saturation)","Dissolved Oxygen (mg/L)","E. coli (cfu/100mL)","Faecal Coliforms (cfu/100mL)","Nitrate Nitrogen (mg/L)","Nitrite Nitrogen (mg/L)","Orthophosphate Phosphorus (mg/L)","pH","Phaeo-pigments (μg/L)","Salinity (psu)","Silica (mg/L)","Secchi Disc Depth (M)","Suspended Solids (mg/L)","Temperature (°C)","Total Inorganic Nitrogen (mg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Nitrogen (mg/L)","Total Phosphorus (mg/L)","Turbidity (NTU)","Unionised Ammonia (mg/L)","Volatile Suspended Solids (mg/L)"
"Junk Bay","JM4","2015-07-10","1","Bottom Water","0.7","0.058","2.7","74","5.1","41","96","<0.002","0.003","0.005","8.2","1.1","33.3","0.72","3.5","4.4","24.7","0.06","0.25","0.26","0.03","4.9","0.004","0.9"
"Junk Bay","JM4","2015-08-05","1","Surface Water","2.6","0.087","21","105","7.1","88","110","0.05","0.011","0.009","7.9","8.4","31.8","0.44","3","3.3","25.7","0.15","0.52","0.58","0.04","3.4","0.003","2.1"
"Junk Bay","JM4","2015-08-05","1","Middle Water","1.9","0.077","14","68","4.8","120","290","0.07","0.02","0.013","7.8","7.1","33.3","0.72","3","3.2","23.6","0.17","0.43","0.52","0.04","3.9","0.002","1.5"
"Junk Bay","JM4","2015-08-05","1","Bottom Water","0.6","0.028","2.3","52","3.7","17","46","0.08","0.02","0.019","7.7","1","34.3","1.1","3","7","22.4","0.13","0.38","0.48","0.05","7.2","<0.001","1.2"
"Junk Bay","JM4","2015-09-21","1","Surface Water","0.4","0.2","1.2","69","4.5","80","230","0.12","0.024","0.033","8","1","32.1","1.5","2","16","28.1","0.34","1.6","1.74","0.1","2.1","0.011","1.2"
"Junk Bay","JM4","2015-09-21","1","Middle Water","0.4","0.17","1.4","71","4.7","360","880","0.087","0.02","0.028","8.1","0.3","32.7","1.4","2","14","28","0.28","0.68","0.79","0.07","2.5","0.01","1.8"
"Junk Bay","JM4","2015-09-21","1","Bottom Water","0.3","0.11","1.1","79","5.2","110","150","0.041","0.015","0.019","8.1","1","33.3","1.2","2","25","27.9","0.17","0.79","0.85","0.09","7.3","0.007","2.6"
"Junk Bay","JM4","2015-10-15","1","Surface Water","0.2","0.013","1.3","79","5.2","7","27","0.067","0.099","0.025","7.9","<0.2","32.6","1.5","2.7","2.3","27.3","0.18","0.29","0.46","0.05","4.2","<0.001","0.6"
"Junk Bay","JM4","2015-10-15","1","Middle Water","0.2","0.006","2.5","82","5.4","44","97","0.051","0.091","0.022","7.9","<0.2","32.8","1.4","2.7","4.4","27.1","0.15","0.26","0.4","0.06","4.7","<0.001","0.9"
"Junk Bay","JM4","2015-10-15","1","Bottom Water","<0.1","0.006","0.7","87","5.7","16","26","0.035","0.076","0.018","7.9","0.4","32.9","1.3","2.7","7.1","27.1","0.12","0.34","0.45","0.07","6.8","<0.001","1"
"Junk Bay","JM4","2015-11-27","1","Surface Water","0.4","0.034","2.1","88","6.1","27","61","0.053","0.032","0.015","7.8","0.4","33","0.75","3","1.5","24.3","0.12","0.18","0.27","0.12","4","<0.001","<0.5"
"Junk Bay","JM4","2015-11-27","1","Middle Water","0.3","0.03","1.8","92","6.4","42","82","0.047","0.03","0.014","7.8","0.8","33.1","0.73","3","2.4","24.3","0.11","0.11","0.19","0.05","3.9","<0.001","<0.5"
"Junk Bay","JM4","2015-11-27","1","Bottom Water","0.2","0.029","2.6","96","6.7","9","20","0.03","0.022","0.011","7.8","0.4","33.2","0.62","3","5.3","24.3","0.08","0.06","0.11","0.06","4.2","<0.001","<0.5"
"Junk Bay","JM4","2015-12-12","1","Surface Water","0.4","0.048","1.1","86","6.2","44","81","0.051","0.045","0.017","8.1","<0.2","33.2","0.75","2.3","2.6","22.1","0.14","0.25","0.35","0.03","1.9","0.002","<0.5"
"Junk Bay","JM4","2015-12-12","1","Middle Water","1","0.032","1","87","6.3","17","26","0.041","0.048","0.014","8.1","<0.2","33.2","0.73","2.3","3.7","22","0.12","0.47","0.56","0.03","2.1","0.002","<0.5"
"Junk Bay","JM4","2015-12-12","1","Bottom Water","0.6","0.024","1.3","89","6.4","9","14","0.033","0.049","0.015","8.2","<0.2","33.2","0.72","2.3","4.6","22","0.11","0.36","0.44","0.03","2.8","0.001","<0.5"
"Junk Bay","JM4","2016-01-04","1","Surface Water","0.5","0.032","1.2","86","6.6","23","39","0.14","0.02","0.015","7.6","0.4","31.8","0.95","5","<0.5","19.4","0.19","0.52","0.68","0.03","2.3","<0.001","<0.5"
"Junk Bay","JM4","2016-01-04","1","Middle Water","0.4","0.044","1.7","94","7.2","45","92","0.15","0.02","0.019","7.6","<0.2","31.9","0.97","5","0.6","19.5","0.21","1","1.17","0.06","2.2","<0.001","<0.5"
"Junk Bay","JM4","2016-01-04","1","Bottom Water","0.2","0.046","1.6","93","7","61","86","0.15","0.021","0.02","7.6","<0.2","32","0.97","5","1.4","19.5","0.22","0.62","0.79","0.05","2.4","<0.001","<0.5"
"Junk Bay","JM4","2016-02-20","1","Surface Water","1.8","0.057","4.6","99","8.2","90","120","0.17","0.018","0.016","8","0.5","30.9","0.9","3.5","0.9","15.3","0.25","0.93","1.12","0.04","0.4","0.001","0.8"
"Junk Bay","JM4","2016-02-20","1","Middle Water","1","0.054","1.7","97","8","210","230","0.16","0.017","0.016","8","0.4","31","0.88","3.5","1","15.4","0.23","0.91","1.09","0.04","0.5","0.001","0.7"
"Junk Bay","JM4","2016-02-20","1","Bottom Water","1.3","0.057","2.6","96","8","120","180","0.16","0.017","0.016","8","<0.2","31","0.86","3.5","1.2","15.4","0.23","1.2","1.38","0.04","0.6","0.001","0.8"
"Junk Bay","JM4","2016-03-04","1","Surface Water","1.1","0.057","2.1","121","9.7","3","11","0.048","0.002","0.006","7.7","0.3","31.1","0.94","3.5","0.9","17","0.11","0.37","0.42","0.02","2.7","<0.001","0.8"
"Junk Bay","JM4","2016-03-04","1","Middle Water","1.8","0.069","3.1","111","9","31","54","0.05","0.002","0.006","7.7","1.7","31.2","0.93","3.5","1.5","16.6","0.12","0.44","0.49","0.03","2.5","<0.001","1.2"
"Junk Bay","JM4","2016-03-04","1","Bottom Water","1.3","0.072","4.7","110","8.9","3","6","0.043","<0.002","0.006","7.7","3.1","31.4","0.94","3.5","1.2","16.5","0.12","0.66","0.71","0.03","2.5","<0.001","0.6"
"Junk Bay","JM4","2016-04-11","1","Surface Water","1.9","0.16","2","91","6.9","350","510","0.089","0.012","0.015","7.9","3.6","32","0.82","3","2.7","19.5","0.26","0.6","0.7","0.07","1","0.004","1.3"
"Junk Bay","JM4","2016-04-11","1","Middle Water","1.1","0.11","0.5","94","7.1","180","270","0.071","0.01","0.005","7.9","2.3","32.3","0.76","3","4","19.4","0.19","0.5","0.58","0.04","0.8","0.003","1"
"Junk Bay","JM4","2016-04-11","1","Bottom Water","0.7","0.093","<0.2","92","7","89","120","0.064","0.008","0.008","7.9","1.8","33.1","0.73","3","2.1","19.2","0.17","0.5","0.57","0.04","1.6","0.002","0.8"
"Junk Bay","JM4","2016-05-04","1","Surface Water","0.7","0.093","0.3","70","5","280","460","0.044","0.009","0.011","8","<0.2","32","0.64","3","2.4","22.6","0.15","0.23","0.28","0.02","1.6","0.003","0.7"
"Junk Bay","JM4","2016-05-04","1","Middle Water","0.7","0.072","0.4","74","5.3","120","310","0.025","0.006","0.003","8","<0.2","32.2","0.58","3","3.4","22.4","0.1","0.24","0.27","0.02","1.8","0.002","0.8"
"Junk Bay","JM4","2016-05-04","1","Bottom Water","0.8","0.033","0.3","74","5.3","81","230","0.025","0.006","0.002","8","<0.2","32.2","0.58","3","3.1","22.4","0.06","0.22","0.25","<0.02","1.8","0.001","0.6"
"Junk Bay","JM4","2016-06-01","1","Surface Water","1.4","0.069","4.8","85","5.7","310","820","0.15","0.019","0.01","7.8","3.4","30.5","0.58","2.5","1.1","27.1","0.24","0.21","0.38","0.03","1","0.002","<0.5"
"Junk Bay","JM4","2016-06-01","1","Middle Water","0.8","0.049","1.7","81","5.4","21","38","0.021","0.016","0.004","7.7","0.8","32.4","0.6","2.5","<0.5","26.6","0.09","0.32","0.36","0.02","1.4","0.001","<0.5"
"Junk Bay","JM4","2016-06-01","1","Bottom Water","0.7","0.04","1.2","73","4.9","6","18","<0.002","0.015","<0.002","7.6","0.5","32.9","0.61","2.5","0.9","26.7","0.06","0.3","0.32","<0.02","1.7","<0.001","<0.5"
"Junk Bay","JM4","2016-07-04","1","Surface Water","1","0.033","13","84","5.9","100","290","0.28","0.02","0.009","7.9","3.9","28.1","1.4","3","4.8","25.8","0.33","0.41","0.71","0.1","2.9","0.001","1.9"
"Junk Bay","JM4","2016-07-04","1","Middle Water","1.1","0.022","5.3","59","4.1","49","110","0.15","0.014","0.013","7.8","2.9","29.3","1.3","3","3.2","25.4","0.19","0.21","0.37","0.05","2.1","<0.001","1.4"
"Junk Bay","JM4","2016-07-04","1","Bottom Water","0.7","0.008","0.8","54","3.8","12","40","0.13","0.011","0.018","7.7","1.1","31.7","1.6","3","3.8","23.9","0.15","0.13","0.27","0.03","2.7","<0.001","1.2"
"Junk Bay","JM4","2016-08-11","1","Surface Water","0.8","0.12","5.4","73","5","80","1100","0.15","0.043","0.026","7.9","1.6","32","1.1","3","9.3","24.9","0.31","0.37","0.56","0.06","3","0.004","2"
"Junk Bay","JM4","2016-08-11","1","Middle Water","0.3","0.021","1.4","50","3.5","43","110","0.07","0.044","0.016","7.9","<0.2","33.9","1.2","3","10","23.8","0.14","0.34","0.45","0.04","3.9","<0.001","1.6"
"Junk Bay","JM4","2016-08-11","1","Bottom Water","0.2","0.017","0.7","51","3.6","1","17","0.061","0.032","0.013","7.9","0.7","34.1","1.1","3","11","23.6","0.11","0.34","0.43","0.05","5.3","<0.001","1.5"
"Junk Bay","JM4","2016-09-15","1","Surface Water","1.4","0.062","10","82","5.4","150","280","0.095","0.023","0.014","8.1","4.2","31.6","0.89","3","17","27.5","0.18","0.68","0.8","0.04","4.3","0.004","4.6"
"Junk Bay","JM4","2016-09-15","1","Middle Water","1.3","0.044","5.3","88","5.8","160","260","0.059","0.015","0.01","8.2","3.2","31.8","0.65","3","21","27.7","0.12","0.16","0.23","<0.02","3.7","0.003","4.6"
"Junk Bay","JM4","2016-09-15","1","Bottom Water","1.1","0.049","6.7","78","5.2","120","190","0.08","0.017","0.013","8.1","4.4","32","1","3","3","27.3","0.15","0.25","0.35","0.03","4.2","0.003","1"
"Junk Bay","JM4","2016-10-12","1","Surface Water","0.5","0.025","3.3","91","6","210","550","0.029","0.016","0.008","8","0.6","32.4","0.36","2.3","2.1","27.7","0.07","0.17","0.22","<0.02","6.4","0.001","0.7"
"Junk Bay","JM4","2016-10-12","1","Middle Water","0.5","0.029","2.4","72","4.8","100","320","0.02","0.013","0.007","8","0.7","32.4","0.35","2.3","2.4","27.7","0.06","0.15","0.18","<0.02","3.4","0.002","0.8"
"Junk Bay","JM4","2016-10-12","1","Bottom Water","0.3","0.024","2","91","6","11","38","0.016","0.012","0.006","8","0.9","32.5","0.37","2.3","4.6","27.6","0.05","0.14","0.17","<0.02","4.2","0.001","1.1"
"Junk Bay","JM4","2016-11-11","1","Surface Water","0.2","0.014","1.3","78","5.4","300","630","0.05","0.084","0.012","7.7","1","31.4","0.69","2.6","4.1","25.3","0.15","0.43","0.56","0.05","8.8","<0.001","0.6"
"Junk Bay","JM4","2016-11-11","1","Middle Water","0.2","0.01","0.9","84","5.8","160","430","0.032","0.085","0.011","7.7","0.8","31.4","0.68","2.6","12","25.3","0.13","0.39","0.51","0.02","3.6","<0.001","2"
"Junk Bay","JM4","2016-11-11","1","Bottom Water","0.3","0.006","0.5","86","5.9","170","410","0.044","0.086","0.012","7.7","<0.2","31.4","0.65","2.6","12","25.3","0.14","0.32","0.45","0.03","3.5","<0.001","1.8"
"Junk Bay","JM4","2016-12-10","1","Surface Water","0.7","0.041","3.1","93","6.8","46","83","0.15","0.036","0.02","8.2","0.7","30.9","1.1","3","1.8","22.4","0.23","0.63","0.82","0.03","1.1","0.002","0.5"
"Junk Bay","JM4","2016-12-10","1","Middle Water","0.7","0.037","2.3","94","6.8","35","51","0.15","0.033","0.019","8.2","1.3","31","1.1","3","1.8","22.3","0.22","0.57","0.75","0.03","0.9","0.002","0.7"
"Junk Bay","JM4","2016-12-10","1","Bottom Water","0.9","0.053","2.5","95","6.9","14","24","0.14","0.035","0.017","8.2","1.6","31","1.1","3","2.2","22.3","0.23","0.46","0.64","0.03","0.9","0.003","0.6"
"Junk Bay","JM4","2017-01-09","1","Surface Water","0.5","0.077","2.1","91","6.8","30","83","0.11","0.019","0.016","8.1","1","30.6","0.31","3","1.6","20.4","0.21","0.41","0.54","0.04","0.7","0.003","0.8"
"Junk Bay","JM4","2017-01-09","1","Middle Water","0.6","0.095","4.1","98","7.4","54","130","0.11","0.019","0.017","8.1","1.2","30.6","0.32","3","1.8","20.3","0.22","0.34","0.47","0.03","0.6","0.004","0.8"
"Junk Bay","JM4","2017-01-09","1","Bottom Water","0.5","0.046","2.4","100","7.6","26","36","0.086","0.018","0.011","8.1","0.6","30.8","0.3","3","1.2","20.2","0.15","0.28","0.38","0.02","0.6","0.002","0.6"
"Junk Bay","JM4","2017-02-10","1","Surface Water","0.5","0.025","0.9","86","7","63","98","0.18","0.023","0.021","8","0.7","31.1","1.4","4","8.2","16.8","0.23","0.46","0.66","0.04","6.1","0.001","1.2"
"Junk Bay","JM4","2017-02-10","1","Middle Water","0.6","0.025","0.9","94","7.5","87","120","0.18","0.022","0.021","8","0.5","31","1.5","4","10","17.2","0.23","0.91","1.11","0.04","1.1","0.001","1.9"
"Junk Bay","JM4","2017-02-10","1","Bottom Water","0.6","0.044","0.8","95","7.6","60","77","0.18","0.021","0.019","8","<0.2","31","1.5","4","11","17.1","0.25","1","1.2","0.04","1.7","0.001","2.1"
"Junk Bay","JM4","2017-03-08","1","Surface Water","0.4","0.047","0.7","92","7.2","8","13","0.036","0.005","0.013","7.8","0.5","32.3","0.58","6","1.7","18","0.09","0.39","0.43","0.02","2.3","0.001","1"
"Junk Bay","JM4","2017-03-08","1","Middle Water","0.5","0.04","1.2","102","8","4","9","0.043","0.005","0.012","7.8","<0.2","32.3","0.59","6","0.8","18.1","0.09","0.51","0.56","<0.02","2.2","0.001","0.7"
"Junk Bay","JM4","2017-03-08","1","Bottom Water","0.3","0.038","0.8","103","8","1","2","0.033","0.005","0.011","7.8","0.4","32.3","0.58","6","0.8","18.1","0.08","0.55","0.59","0.03","2.2","0.001","0.6"
"Junk Bay","JM4","2017-04-01","1","Surface Water","0.8","0.05","0.8","87","6.6","2","9","0.051","0.004","0.012","8","0.7","32.5","0.68","4.5","0.5","19.1","0.11","0.26","0.32","0.06","2.6","0.001","<0.5"
"Junk Bay","JM4","2017-04-01","1","Middle Water","0.6","0.058","0.6","94","7.2","6","17","0.048","0.005","0.013","8","1.1","32.5","0.66","4.5","0.7","19","0.11","0.3","0.35","0.1","0.7","0.002","<0.5"
"Junk Bay","JM4","2017-04-01","1","Bottom Water","0.8","0.05","0.7","93","7.1","9","25","0.044","0.004","0.015","8","<0.2","32.6","0.65","4.5","1.2","19","0.1","0.29","0.34","0.04","0.9","0.001","<0.5"
"Junk Bay","JM4","2017-05-17","1","Surface Water","0.7","0.041","1.6","93","6.3","3","14","0.072","0.01","<0.002","8.3","1.3","32","0.15","4","1.8","26.1","0.12","0.45","0.53","<0.02","2.6","0.003","1"
"Junk Bay","JM4","2017-05-17","1","Middle Water","0.7","0.066","2.6","92","6.3","42","94","0.084","0.014","<0.002","8.2","2","32.2","0.28","4","0.8","25.4","0.16","0.5","0.6","0.06","0.4","0.005","0.6"
"Junk Bay","JM4","2017-05-17","1","Bottom Water","0.3","0.088","3","77","5.3","50","170","0.096","0.019","0.015","8.1","<0.2","32.7","0.6","4","1.4","24.7","0.2","0.38","0.5","0.02","2.1","0.005","<0.5"
"Junk Bay","JM4","2017-06-08","1","Surface Water","3.5","0.021","15","147","9.7","150","1200","0.11","0.018","0.003","8.2","2.1","30.3","<0.05","2.5","3.5","27.9","0.15","0.34","0.47","0.03","11.9","0.002","2.3"
"Junk Bay","JM4","2017-06-08","1","Middle Water","1","0.034","2.3","79","5.3","27","94","0.03","0.017","0.005","7.9","<0.2","33.1","0.33","2.5","4.5","25.9","0.08","0.23","0.28","0.03","1.3","0.001","2.1"
"Junk Bay","JM4","2017-06-08","1","Bottom Water","0.8","0.039","2.3","74","5","11","51","0.026","0.021","0.008","7.9","0.4","33.4","0.47","2.5","4.3","25.7","0.09","0.16","0.21","0.05","1.5","0.001","1.8"
"Junk Bay","JM4","2017-07-05","1","Surface Water","2.2","0.11","16","90","6.2","2300","5100","0.39","0.041","0.017","7.9","3.1","26.8","0.77","2.8","4.1","26.5","0.54","0.78","1.21","0.05","4","0.004","1.8"
"Junk Bay","JM4","2017-07-05","1","Middle Water","0.6","0.081","1.9","44","3.1","67","180","0.063","0.015","0.02","7.7","0.6","34","0.88","2.8","4.1","23.3","0.16","0.77","0.85","0.03","1.4","0.002","1.2"
"Junk Bay","JM4","2017-07-05","1","Bottom Water","0.7","0.076","2","45","3.1","140","370","0.09","0.018","0.019","7.7","1.4","34.2","0.93","2.8","2.6","23.1","0.18","0.69","0.8","0.03","1.6","0.002","1"
"Junk Bay","JM4","2017-08-03","1","Surface Water","1.1","0.11","11","89","6.3","940","3200","0.31","0.034","0.025","7.9","4.7","27.7","1.9","3","8.4","27.7","0.45","0.43","0.77","0.05","2.5","0.005","2.3"
"Junk Bay","JM4","2017-08-03","1","Middle Water","0.2","0.036","2.3","42","2.9","100","190","0.16","0.008","0.023","7.8","2","32.8","1.9","3","8.2","25.1","0.2","0.52","0.69","0.1","1.4","0.001","1.8"
"Junk Bay","JM4","2017-08-03","1","Bottom Water","0.4","0.016","0.8","44","3","9","36","0.077","0.004","0.015","7.9","0.8","34.3","1.7","3","12","23.9","0.1","0.33","0.41","0.12","2.9","0","2.3"
"Junk Bay","JM4","2017-09-11","1","Surface Water","0.2","0.11","0.6","86","5.6","9","50","0.24","0.062","0.03","7.8","0.5","30.5","2","3","1.7","28.3","0.41","1.3","1.6","0.04","2","0.004","0.5"
"Junk Bay","JM4","2017-09-11","1","Middle Water","0.3","0.056","1.4","62","4.1","73","220","0.15","0.038","0.021","7.9","<0.2","32.1","1.5","3","2.8","26.9","0.24","0.61","0.8","0.04","1.6","0.002","0.8"
"Junk Bay","JM4","2017-09-11","1","Bottom Water","0.2","0.007","0.8","62","4.2","6","33","0.08","0.015","0.012","7.9","0.5","33.6","1.1","3","8","26.1","0.1","0.7","0.8","0.05","4.5","0","1"
"Junk Bay","JM4","2017-10-12","1","Surface Water","1.6","0.042","1.2","86","5.5","46","90","0.054","0.024","0.021","7.7","0.7","31.9","1.1","2.2","4.6","29.6","0.12","0.43","0.51","0.03","2.4","0.001","1.1"
"Junk Bay","JM4","2017-10-12","1","Middle Water","1.6","0.052","1.2","85","5.4","130","330","0.045","0.023","0.02","7.8","<0.2","32.1","1.1","2.2","6.1","29.4","0.12","0.44","0.51","0.03","3.4","0.002","1.2"
"Junk Bay","JM4","2017-10-12","1","Bottom Water","1","0.028","0.9","86","5.5","55","140","0.025","0.023","0.013","7.8","0.8","32.3","1","2.2","11","29.4","0.08","0.3","0.35","0.02","7.8","0.001","1.6"
"Junk Bay","JM4","2017-11-03","1","Surface Water","0.6","0.017","3.7","85","5.8","12","34","0.025","0.008","0.012","8","3","32.7","0.2","3","4","25.3","0.05","0.95","0.98","0.02","2.4","0.001","1"
"Junk Bay","JM4","2017-11-03","1","Middle Water","0.6","0.02","4.7","102","6.9","48","91","0.029","0.009","0.014","8","2.3","32.9","0.22","3","4","25.5","0.06","1.1","1.14","0.02","2.7","0.001","1"
"Junk Bay","JM4","2017-11-03","1","Bottom Water","0.5","0.023","3.7","99","6.7","23","42","0.024","0.008","0.014","8","2.2","32.9","0.24","3","4","25.4","0.06","0.5","0.53","0.02","2.2","0.001","0.8"
"Junk Bay","JM4","2017-12-14","1","Surface Water","0.4","0.01","1.3","81","6","24","76","0.11","0.02","0.021","8","<0.2","33","1.3","2.5","6.9","20.6","0.14","0.13","0.26","0.03","7.6","0","0.8"
"Junk Bay","JM4","2017-12-14","1","Middle Water","0.5","0.011","0.6","94","7","260","470","0.11","0.02","0.019","8","0.4","33.1","1.3","2.5","7.7","20.6","0.14","0.18","0.31","0.03","6.4","0","1.4"
"Junk Bay","JM4","2017-12-14","1","Bottom Water","0.5","0.012","0.5","94","7","30","71","0.1","0.018","0.019","8","0.5","33.1","1.3","2.5","1.1","20.5","0.13","0.13","0.25","0.03","7.3","0","0.7"
"Junk Bay","JM4","2018-01-12","1","Surface Water","<0.1","0.02","1","81","6.5","5","7","0.18","0.016","0.021","8.1","<0.2","32.2","1.3","3","5.8","16.2","0.22","0.21","0.41","0.03","8.7","<0.001","1.2"
"Junk Bay","JM4","2018-01-12","1","Middle Water","<0.1","0.011","0.8","88","7.1","9","11","0.17","0.015","0.022","8.1","0.5","32.2","1.3","3","5.3","16.6","0.2","0.15","0.34","0.03","7.4","<0.001","1.2"
"Junk Bay","JM4","2018-01-12","1","Bottom Water","<0.1","0.008","0.5","96","7.7","8","15","0.17","0.018","0.02","8.1","<0.2","32.3","1.2","3","5.9","16.6","0.2","0.12","0.31","0.03","8.6","<0.001","1.3"
"Junk Bay","JM4","2018-02-07","1","Surface Water","0.6","0.033","1.6","89","7.3","1","2","0.064","0.008","0.012","7.7","0.7","32.6","0.5","3.5","1.5","15","0.11","0.75","0.82","0.02","4.1","<0.001","0.6"
"Junk Bay","JM4","2018-02-07","1","Middle Water","0.6","0.039","3.2","96","8","<1","8","0.062","0.007","0.011","7.7","1","32.6","0.5","3.5","1.6","15","0.11","0.59","0.66","0.03","0.6","<0.001","0.6"
"Junk Bay","JM4","2018-02-07","1","Bottom Water","0.4","0.036","1.7","96","8","3","8","0.055","0.007","0.009","7.7","1.6","32.7","0.46","3.5","1.5","15","0.1","0.86","0.92","0.02","0.6","<0.001","0.5"
"Junk Bay","JM4","2018-03-14","1","Surface Water","0.6","0.071","1.8","89","7","35","59","0.11","0.017","0.019","8.2","2.1","32.1","0.7","4","4.2","18","0.2","0.44","0.57","0.03","6.4","0.003","1.1"
"Junk Bay","JM4","2018-03-14","1","Middle Water","0.5","0.052","2.2","104","8.1","23","38","0.067","0.011","0.01","8.3","1.7","32.3","0.65","4","6.3","17.8","0.13","0.48","0.56","0.02","4.8","0.002","1.2"
"Junk Bay","JM4","2018-03-14","1","Bottom Water","0.4","0.033","1.7","103","8.1","13","21","0.054","0.011","0.009","8.3","1.2","32.4","0.67","4","6.7","17.6","0.1","1.4","1.47","0.02","4.6","0.002","0.8"
"Junk Bay","JM4","2018-04-16","1","Surface Water","0.5","0.056","2","85","6","61","150","0.017","0.004","0.007","8.1","0.7","33.7","0.23","3","2.8","22.6","0.08","0.42","0.44","<0.02","1.7","0.002","0.8"
"Junk Bay","JM4","2018-04-16","1","Middle Water","0.5","0.039","1.6","90","6.4","59","160","0.006","0.004","0.005","8.1","0.5","33.9","0.22","3","5.6","22.7","0.05","0.53","0.54","<0.02","1.9","0.002","1.2"
"Junk Bay","JM4","2018-04-16","1","Bottom Water","0.4","0.057","1.8","91","6.5","21","57","0.003","0.003","0.003","8.1","0.8","33.9","0.21","3","7","22.7","0.06","0.36","0.37","<0.02","3.6","0.003","1"
"Junk Bay","JM4","2018-05-07","1","Surface Water","1.1","0.022","14","97","6.6","56","100","0.023","<0.002","0.008","8.2","2","33.3","<0.05","3","3.4","25","0.05","1","1.03","0.02","1.5","0.002","1.2"
"Junk Bay","JM4","2018-05-07","1","Middle Water","1.2","0.018","9.7","103","7.1","55","80","<0.002","<0.002","0.007","8.2","2.4","33.7","0.12","3","5","24.5","0.02","1.4","1.4","0.02","1.7","0.001","1.5"
"Junk Bay","JM4","2018-05-07","1","Bottom Water","0.5","0.019","8.1","94","6.5","3","5","<0.002","<0.002","0.007","8.2","2.7","33.9","0.14","3","11","24.2","0.02","1.7","1.7","0.03","3.4","0.001","1.9"
"Junk Bay","JM4","2018-06-07","1","Surface Water","0.5","0.12","1.1","74","4.9","310","1200","0.1","0.035","0.02","8","0.8","30.8","0.53","3","4.7","27.3","0.26","1.1","1.24","0.03","1.8","0.006","1.7"
"Junk Bay","JM4","2018-06-07","1","Middle Water","0.5","0.1","0.9","75","5","330","1100","0.095","0.014","0.016","8","0.5","31.6","0.49","3","2.9","27.3","0.21","0.37","0.48","0.02","2.5","0.005","1.4"
"Junk Bay","JM4","2018-06-07","1","Bottom Water","0.4","0.085","1.4","75","4.9","74","130","0.072","0.013","0.014","8","0.5","31.9","0.52","3","19","27.3","0.17","0.67","0.76","0.02","5.6","0.004","3.9"
"Junk Bay","JM4","2018-07-12","1","Surface Water","2.1","0.056","12","102","6.9","74","120","0.084","0.019","0.008","8.1","2.4","31.2","0.17","2.3","3.3","26.3","0.16","0.83","0.93","<0.02","1.8","0.004","1.3"
"Junk Bay","JM4","2018-07-12","1","Middle Water","0.9","0.04","2.8","79","5.4","45","200","0.09","0.025","0.014","8","0.9","32.1","0.72","2.3","4.8","25.2","0.16","0.8","0.92","<0.02","2.3","0.002","1"
"Junk Bay","JM4","2018-07-12","1","Bottom Water","0.6","0.018","1.4","48","3.4","6","27","0.067","0.019","0.017","8","1.1","33.8","1","2.3","13","23.3","0.1","1","1.09","<0.02","4.5","<0.001","2.2"
"Junk Bay","JM4","2018-08-09","1","Surface Water","1.9","0.05","18","115","7.6","45","100","0.05","0.025","0.004","8.3","3.5","30","<0.05","3","9.2","28.3","0.13","1.2","1.28","0.03","1.4","0.005","3.2"
"Junk Bay","JM4","2018-08-09","1","Middle Water","1.2","0.062","17","112","7.4","110","280","0.083","0.026","0.006","8.2","4.5","30.3","0.12","3","12","27.8","0.17","0.97","1.08","0.03","1.4","0.005","3.7"
"Junk Bay","JM4","2018-08-09","1","Bottom Water","0.4","0.063","1.5","52","3.6","18","70","0.063","0.021","0.009","7.9","3.3","33.4","1.2","3","12","24.2","0.15","0.53","0.61","0.03","3.9","0.002","2.7"
"Junk Bay","JM4","2018-09-07","1","Surface Water","1.1","0.046","11","97","6.6","330","1000","0.19","0.048","0.008","8.1","6.5","30","1.3","2.6","7.2","26.1","0.28","0.29","0.53","0.04","2.2","0.003","1.7"
"Junk Bay","JM4","2018-09-07","1","Middle Water","0.9","0.033","5.7","66","4.6","160","410","0.15","0.035","0.013","8.1","3.6","33.1","1.2","2.6","6.4","23.7","0.22","0.22","0.41","0.04","2.9","0.002","1.5"
"Junk Bay","JM4","2018-09-07","1","Bottom Water","0.7","0.007","2.8","57","4","60","90","<0.002","0.019","0.008","8.1","2.1","34.1","1.2","2.6","5.3","23","0.03","0.23","0.25","0.03","3.3","<0.001","1.1"
"Junk Bay","JM4","2018-10-18","1","Surface Water","0.3","0.031","<0.2","75","5.1","160","410","0.038","0.025","0.015","7.9","1.6","32.4","0.73","2","11","25.7","0.09","0.25","0.31","0.02","2.3","0.001","1.8"
"Junk Bay","JM4","2018-10-18","1","Middle Water","0.2","0.022","0.2","74","4.9","41","200","0.03","0.026","0.011","7.9","1.1","32.7","0.71","2","10","26.4","0.08","0.37","0.43","<0.02","2.4","<0.001","1.8"
"Junk Bay","JM4","2018-10-18","1","Bottom Water","0.2","0.022","<0.2","82","5.5","32","110","<0.002","0.019","0.007","7.9","1.1","32.8","0.7","2","12","26.5","0.04","0.25","0.27","0.02","2.4","<0.001","2.2"
